	date	state	positive	negative	pending	hospitalized	death	total	hash	dateChecked	totalTestResults	fips	deathIncrease	hospitalizedIncrease	negativeIncrease	positiveIncrease	totalTestResultsIncrease
134	20200330	MD	1413.0	13316.0		353.0	15.0	14729	69de0a3bf8b702cac3650ea3eb9f4db3c168a281	2020-03-30T20:00:00Z	14729	24	5.0	76.0	962.0	174.0	1136.0
135	20200330	ME	275.0	3394.0		49.0	3.0	3669	4ae68ae4ae8c7e3102225a6ea51df940331cdad8	2020-03-30T20:00:00Z	3669	23	0.0	49.0	0.0	22.0	22.0
136	20200330	MI	6498.0	11893.0			184.0	18391	ef7572a83f71543e3ee8804e389dd3f08da649b6	2020-03-30T20:00:00Z	18391	26	52.0	0.0	0.0	1012.0	1012.0
137	20200330	MN	576.0	18246.0		92.0	10.0	18822	cf67ec166a0ae65c384c7f2390b137b157ca9f66	2020-03-30T20:00:00Z	18822	27	1.0	17.0	1092.0	73.0	1165.0
138	20200330	MO	1031.0	13204.0			13.0	14235	6d6f8c2284605da7d69974bb2959d68c262b9f23	2020-03-30T20:00:00Z	14235	29	3.0	0.0	1657.0	193.0	1850.0
139	20200330	MP	2.0					2	56306829014487ec6609a44d1fc9857fef24a982	2020-03-30T20:00:00Z	2	69	0.0	0.0	0.0	0.0	0.0
140	20200330	MS	847.0	2989.0		195.0	16.0	3836	e87173d3b41aa192738e66076d17fc5675ce950b	2020-03-30T20:00:00Z	3836	28	2.0	-40.0	429.0	89.0	518.0
141	20200330	MT	171.0	3961.0		10.0	4.0	4132	cc9d0d81cd4ab8c4ab55ecfc931ceb101fbf5cd7	2020-03-30T20:00:00Z	4132	30	3.0	2.0	-182.0	17.0	-165.0
142	20200330	NC	1307.0	19557.0		137.0	6.0	20864	77104c17259e8ee4b4132638cd3d1dac2db69bc3	2020-03-30T20:00:00Z	20864	37	2.0	46.0	1652.0	267.0	1919.0
143	20200330	ND	109.0	3728.0		19.0	2.0	3837	cfcbf61c70b77166c3522494628f1764fb30385e	2020-03-30T20:00:00Z	3837	38	1.0	2.0	373.0	11.0	384.0
144	20200330	NE	145.0	2584.0	5.0		2.0	2734	0c58e08648aee3a53c4792f6cdc74ed4e5ce7972	2020-03-30T20:00:00Z	2729	31	0.0	0.0	616.0	37.0	653.0
145	20200330	NH	314.0	5386.0	144.0	45.0	3.0	5844	9a31b1daf0151de4086078ff19c2ac586e82be28	2020-03-30T20:00:00Z	5700	33	1.0	12.0	862.0	100.0	962.0
146	20200330	NJ	16636.0	25224.0			198.0	41860	b608150f7f58bad4c4e94e88e9335f9388d47bea	2020-03-30T20:00:00Z	41860	34	37.0	0.0	3008.0	3250.0	6258.0
147	20200330	NM	237.0	10942.0		22.0	2.0	11179	6f6827ef6ae6b1e6922f22fa279708e44229f7cc	2020-03-30T20:00:00Z	11179	35	0.0	3.0	173.0	0.0	173.0
148	20200330	NV	1008.0	10207.0			15.0	11215	fda26a2997a638f8b59069eacc74c28827aa2c63	2020-03-30T20:00:00Z	11215	32	1.0	0.0	1795.0	270.0	2065.0
149	20200330	NY	66497.0	119971.0		13721.0	1218.0	186468	755efe3e09da2292c390c480ff23e2251c09b43b	2020-03-30T20:00:00Z	186468	36	253.0	1646.0	7124.0	6984.0	14108.0
150	20200330	OH	1933.0	25342.0		475.0	39.0	27275	cbcf435c17e33c5184e504a501670c4dcfd302ba	2020-03-30T20:00:00Z	27275	39	10.0	72.0	6330.0	280.0	6610.0
151	20200330	OK	481.0	1207.0		153.0	17.0	1688	c4f6c353aed7aac5ce6dc33e97907afcfeaa52df	2020-03-30T20:00:00Z	1688	40	1.0	13.0	2.0	52.0	54.0
152	20200330	OR	606.0	12277.0		140.0	16.0	12883	8b64ff8b42a0e6a10a8bc527cfafa2a0dac4fcde	2020-03-30T20:00:00Z	12883	41	3.0	11.0	1399.0	58.0	1457.0
153	20200330	PA	4087.0	33777.0		386.0	49.0	37864	789ff7f4786e57e2477348e202554599e817461b	2020-03-30T20:00:00Z	37864	42	11.0	-296.0	3716.0	693.0	4409.0
154	20200330	PR	174.0	931.0	794.0		6.0	1899	5c45b79b1201786eea290750bb8998bf37327384	2020-03-30T20:00:00Z	1105	72	1.0	0.0	90.0	47.0	137.0
155	20200330	RI	408.0	3187.0		41.0	4.0	3595	58531ddd25d36312c71f57ab255a8ddd071ea0fa	2020-03-30T20:00:00Z	3595	44	1.0	6.0	646.0	114.0	760.0
156	20200330	SC	925.0	4160.0		129.0	18.0	5085	0a12d32cad8d8d439aa001e575c3f8b23f1eaf80	2020-03-30T20:00:00Z	5085	45	2.0	0.0	1145.0	151.0	1296.0
157	20200330	SD	101.0	3478.0	0.0		1.0	3579	ee309be6afcff670cda1468703b1684418c06309	2020-03-30T20:00:00Z	3579	46	0.0	0.0	351.0	11.0	362.0
158	20200330	TN	1834.0	21470.0		148.0	13.0	23304	908b5b6395650d5797f70dac1f1fe74dada9249b	2020-03-30T20:00:00Z	23304	47	6.0	15.0	2433.0	297.0	2730.0
159	20200330	TX	2877.0	33003.0			34.0	35880	29e35067538988e8595ac186b2d8425a716fa78d	2020-03-30T20:00:00Z	35880	48	0.0	0.0	9795.0	325.0	10120.0
160	20200330	UT	806.0	15197.0			4.0	16003	0eeb38e9a6cebfbcd550d397c3100ed0d420534e	2020-03-30T20:00:00Z	16003	49	2.0	0.0	1923.0	87.0	2010.0
161	20200330	VA	1020.0	11018.0		136.0	25.0	12038	8235a34a1edd494178f97bcfebc74a69e76d2e47	2020-03-30T20:00:00Z	12038	51	3.0	24.0	1299.0	130.0	1429.0
162	20200330	VI	30.0	126.0	24.0			180	00677fc261aaf773d6ebba85ff1b2d05c37844e8	2020-03-30T20:00:00Z	156	78	0.0	0.0	3.0	7.0	10.0
163	20200330	VT	256.0	3674.0		18.0	12.0	3930	de31eb00f16633002ee7ea56d35451fbda22a505	2020-03-30T20:00:00Z	3930	50	0.0	0.0	208.0	21.0	229.0
164	20200330	WA	4896.0	60566.0		254.0	195.0	65462	cd43ff78f143469d5de3c01c1e8c4bca457e2325	2020-03-30T20:00:00Z	65462	53	6.0	0.0	5670.0	586.0	6256.0
165	20200330	WI	1221.0	15856.0			14.0	17077	558305772bf7970d7e5d263726b4510c6b54d9b5	2020-03-30T20:00:00Z	17077	55	1.0	0.0	-694.0	109.0	-585.0
166	20200330	WV	126.0	2984.0	0.0	1.0	1.0	3110	2e613b1e404c270a8c01cdce7d610be7d64d69e4	2020-03-30T20:00:00Z	3110	54	1.0	0.0	279.0	13.0	292.0
167	20200330	WY	94.0	1840.0		17.0	0.0	1934	d9248f4719496d11a727bffdb79de0be68822ba5	2020-03-30T20:00:00Z	1934	56	0.0	2.0	286.0	8.0	294.0
168	20200329	AK	102.0	3232.0		6.0	2.0	3334	d4c0789e67f59e98176a9ea96200ed348161c6d4	2020-03-29T20:00:00Z	3334	2	0.0	1.0	396.0	17.0	413.0
169	20200329	AL	806.0	4184.0			4.0	4990	9dbf0b598d35897b1f6857899d0a834990f4ec51	2020-03-29T20:00:00Z	4990	1	1.0	0.0	0.0	110.0	110.0
170	20200329	AR	426.0	3027.0		48.0	6.0	3453	2c8ed5059d37cc0aa0d20f4f3066a64db930c6c5	2020-03-29T20:00:00Z	3453	5	1.0	0.0	89.0	22.0	111.0
171	20200329	AS					0.0	0	f2050b47409f64a09bb4e959284c05d25eca8832	2020-03-29T20:00:00Z	0	60	0.0	0.0	0.0	0.0	0.0
172	20200329	AZ	919.0	12953.0		78.0	17.0	13872	14deca609d3762fb4b92807785e2b9c7015661e6	2020-03-29T20:00:00Z	13872	4	2.0	78.0	5498.0	46.0	5544.0
173	20200329	CA	5708.0	20549.0	64400.0	1034.0	123.0	90657	c364ec885909accfd4baf8e2d329903900870ba9	2020-03-29T20:00:00Z	26257	6	22.0	0.0	0.0	1065.0	1065.0
174	20200329	CO	2061.0	11215.0		274.0	44.0	13276	10769183d6c8ae4f67d7694c1e90e053315457ad	2020-03-29T20:00:00Z	13276	8	13.0	35.0	1273.0	327.0	1600.0
175	20200329	CT	1993.0	9907.0		404.0	34.0	11900	a2fc8b02ed8f3a41030ae22ddb222af3d3c53a8e	2020-03-29T20:00:00Z	11900	9	7.0	231.0	2798.0	702.0	3500.0
176	20200329	DC	342.0	2469.0	1.0		5.0	2812	951af61bdce7b51bbfb818f7d11e3865a59e31ae	2020-03-29T20:00:00Z	2811	11	1.0	0.0	258.0	38.0	296.0
177	20200329	DE	232.0	36.0		33.0	6.0	268	ba8edd92448c4db2b977c3e519df1d6421968cd1	2020-03-29T20:00:00Z	268	10	3.0	2.0	0.0	18.0	18.0
178	20200329	FL	4246.0	39070.0		594.0	56.0	43316	8ce3ce4c8ee42dd4925356994534079c50bc67ca	2020-03-29T20:00:00Z	43316	12	2.0	68.0	3704.0	483.0	4187.0
179	20200329	GA	2651.0	9913.0		666.0	80.0	12564	7d692c3fbf28e3dbfdd58fc99dace80c1a9958d2	2020-03-29T20:00:00Z	12564	13	11.0	49.0	1228.0	285.0	1513.0
180	20200329	GU	56.0	334.0		15.0	1.0	390	c375c6bdc73751dd51ba6d5889c9e84d53303510	2020-03-29T20:00:00Z	390	66	0.0	0.0	35.0	1.0	36.0
181	20200329	HI	151.0	6849.0	4.0	12.0	0.0	7004	f9ea13c2d669a5af5e440577fd13339db609c58d	2020-03-29T20:00:00Z	7000	15	0.0	4.0	2492.0	31.0	2523.0
182	20200329	IA	336.0	5013.0		68.0	4.0	5349	0e8a6c975f6cdda9eb1f68596e52293afbfba37e	2020-03-29T20:00:00Z	5349	19	1.0	7.0	638.0	38.0	676.0
183	20200329	ID	261.0	4021.0		36.0	5.0	4282	e58918bfa4321b0a6884b02c3ff7761ec4778e6b	2020-03-29T20:00:00Z	4282	16	1.0	11.0	679.0	31.0	710.0
184	20200329	IL	4596.0	23166.0			65.0	27762	e6e6b00bdc70ca71fc14b3056568dfc40097d750	2020-03-29T20:00:00Z	27762	17	18.0	0.0	1166.0	1105.0	2271.0
185	20200329	IN	1514.0	8316.0			32.0	9830	659e4aad9785c14cf15e898f481aebda271e73e3	2020-03-29T20:00:00Z	9830	18	1.0	0.0	1141.0	282.0	1423.0
186	20200329	KS	319.0	4194.0		55.0	6.0	4513	be3c8cd4ff2e10e3092723512f8ea5a03ec9d486	2020-03-29T20:00:00Z	4513	20	1.0	28.0	523.0	58.0	581.0
187	20200329	KY	394.0	5147.0			9.0	5541	563d46bc3630e17fd60499a2115df267a8645ae0	2020-03-29T20:00:00Z	5541	21	1.0	0.0	326.0	92.0	418.0
188	20200329	LA	3540.0	24331.0		1127.0	151.0	27871	38b4d0f6b224b46b63a1c01841b1d1385a2a3742	2020-03-29T20:00:00Z	27871	22	14.0	200.0	2485.0	225.0	2710.0
189	20200329	MA	4955.0	34111.0		399.0	48.0	39066	85320d5eb34b32da6ffe44dfb937835574a335a1	2020-03-29T20:00:00Z	39066	25	4.0	49.0	3319.0	698.0	4017.0
190	20200329	MD	1239.0	12354.0		277.0	10.0	13593	b017ab05576951a20e7c57f1faf56b614bc443f1	2020-03-29T20:00:00Z	13593	24	5.0	51.0	838.0	247.0	1085.0
191	20200329	ME	253.0	3394.0			3.0	3647	2e6f8d654325315d3ff90837e0355efb83712cdb	2020-03-29T20:00:00Z	3647	23	2.0	0.0	0.0	42.0	42.0
192	20200329	MI	5486.0	11893.0			132.0	17379	25fd0b3fada36382067e735f2ea785fcbb58376a	2020-03-29T20:00:00Z	17379	26	40.0	0.0	2784.0	1829.0	4613.0
193	20200329	MN	503.0	17154.0		75.0	9.0	17657	a7684a9182a0b32142849036fecf82ec7701d8a3	2020-03-29T20:00:00Z	17657	27	4.0	18.0	1466.0	62.0	1528.0
194	20200329	MO	838.0	11547.0			10.0	12385	228bc579fa237f56c7e55fd2dd8f9bfe9d410b20	2020-03-29T20:00:00Z	12385	29	0.0	0.0	1465.0	0.0	1465.0
195	20200329	MP	2.0					2	8499fa1ff060f43b78b442e20c46c95495534385	2020-03-29T20:00:00Z	2	69	0.0	0.0	0.0	0.0	0.0
196	20200329	MS	758.0	2560.0		235.0	14.0	3318	daa6037b61ae96e6c2526a155139e7e732cd0368	2020-03-29T20:00:00Z	3318	28	1.0	16.0	0.0	95.0	95.0
197	20200329	MT	154.0	4143.0		8.0	1.0	4297	d071e5b6a217a1d7bc9f1020995fa9c92a50d0ee	2020-03-29T20:00:00Z	4297	30	0.0	1.0	887.0	25.0	912.0
198	20200329	NC	1040.0	17905.0		91.0	4.0	18945	94c103bb6dc3385d5a5f366a0913180f83223df8	2020-03-29T20:00:00Z	18945	37	0.0	4.0	1313.0	105.0	1418.0
199	20200329	ND	98.0	3355.0		17.0	1.0	3453	2c4c2aa7b34f5a07b885b9fe64752fa44d9decb5	2020-03-29T20:00:00Z	3453	38	0.0	1.0	546.0	15.0	561.0
200	20200329	NE	108.0	1968.0	4.0		2.0	2080	44e85c9c9b448faa6a1b8a6af39c84820610bff0	2020-03-29T20:00:00Z	2076	31	0.0	0.0	64.0	12.0	76.0
201	20200329	NH	214.0	4524.0	285.0	33.0	2.0	5023	5602e725da5424f5efebbaa8e3b8ac7c71a21d53	2020-03-29T20:00:00Z	4738	33	0.0	3.0	868.0	27.0	895.0
202	20200329	NJ	13386.0	22216.0			161.0	35602	5e0cce3ce15a05bc385736f7f690e041feb4f2d9	2020-03-29T20:00:00Z	35602	34	21.0	0.0	2830.0	2262.0	5092.0
203	20200329	NM	237.0	10769.0		19.0	2.0	11006	c76b9199e33fb36ea9e9509cce54c2ad94146dfd	2020-03-29T20:00:00Z	11006	35	1.0	2.0	1573.0	46.0	1619.0
204	20200329	NV	738.0	8412.0			14.0	9150	d0408e54d643518f6c0b61bd367061c20ea69327	2020-03-29T20:00:00Z	9150	32	4.0	0.0	511.0	117.0	628.0
205	20200329	NY	59513.0	112847.0		12075.0	965.0	172360	ba807849425122f97cff754bfca452232a1e75ce	2020-03-29T20:00:00Z	172360	36	237.0	2021.0	9231.0	7195.0	16426.0
206	20200329	OH	1653.0	19012.0		403.0	29.0	20665	bf97498f0e2f4741137db5392baa1abf5648979f	2020-03-29T20:00:00Z	20665	39	4.0	59.0	0.0	247.0	247.0
207	20200329	OK	429.0	1205.0		140.0	16.0	1634	43ef7985bd9555698d09d6a950875ade320286df	2020-03-29T20:00:00Z	1634	40	1.0	14.0	25.0	52.0	77.0
208	20200329	OR	548.0	10878.0		129.0	13.0	11426	ec860456b55d5a18391c8cbf2748ea02bf908fd2	2020-03-29T20:00:00Z	11426	41	0.0	12.0	1185.0	69.0	1254.0
209	20200329	PA	3394.0	30061.0		682.0	38.0	33455	ad1df7816ad6d19a996749d630bc38345291f26e	2020-03-29T20:00:00Z	33455	42	4.0	0.0	4807.0	643.0	5450.0
210	20200329	PR	127.0	841.0	817.0		5.0	1785	5b8d867a604216d7e456141b6f80f93183e22f2c	2020-03-29T20:00:00Z	968	72	2.0	0.0	102.0	27.0	129.0
211	20200329	RI	294.0	2541.0		35.0	3.0	2835	a4d42dba093e9b91662dc7547081bffbecd06bef	2020-03-29T20:00:00Z	2835	44	3.0	7.0	235.0	91.0	326.0
212	20200329	SC	774.0	3015.0		129.0	16.0	3789	b85a9aaa3da2d62f633714b4d08f409109f52bb4	2020-03-29T20:00:00Z	3789	45	3.0	0.0	607.0	235.0	842.0
213	20200329	SD	90.0	3127.0	1.0		1.0	3218	2ecdd93c12093321637eb882b51f779ef2269d3a	2020-03-29T20:00:00Z	3217	46	0.0	0.0	535.0	22.0	557.0
214	20200329	TN	1537.0	19037.0		133.0	7.0	20574	c928e23a1549ab46b5a78ea8b86ea8fa727ca05f	2020-03-29T20:00:00Z	20574	47	1.0	15.0	2072.0	164.0	2236.0
215	20200329	TX	2552.0	23208.0			34.0	25760	38db35dbc7abd19b31e25fa9eaa4165ad5eece4a	2020-03-29T20:00:00Z	25760	48	7.0	0.0	0.0	500.0	500.0
216	20200329	UT	719.0	13274.0			2.0	13993	7da47dee17adc7161be7aeefa3d507b3bc735edf	2020-03-29T20:00:00Z	13993	49	0.0	0.0	2564.0	117.0	2681.0
217	20200329	VA	890.0	9719.0		112.0	22.0	10609	66ebeae58d1a5e123904bd7f39d840dbe24449c2	2020-03-29T20:00:00Z	10609	51	5.0	13.0	1292.0	151.0	1443.0
218	20200329	VI	23.0	123.0	37.0			183	15a59f27f2acd69bd9c1e95a02de01c044339d2f	2020-03-29T20:00:00Z	146	78	0.0	0.0	17.0	1.0	18.0
219	20200329	VT	235.0	3466.0		18.0	12.0	3701	90a52fd80e46ab5832f7e0d0fc7ef0008e9cf00e	2020-03-29T20:00:00Z	3701	50	0.0	0.0	1303.0	24.0	1327.0
220	20200329	WA	4310.0	54896.0		254.0	189.0	59206	02bb082a97f1ddda79562a855dd090e632e2e5e9	2020-03-29T20:00:00Z	59206	53	14.0	0.0	5881.0	587.0	6468.0
221	20200329	WI	1112.0	16550.0			13.0	17662	2cd5d65e6cf10a667f00fe96ffd78eb850713129	2020-03-29T20:00:00Z	17662	55	0.0	0.0	1318.0	123.0	1441.0
222	20200329	WV	113.0	2705.0	0.0	1.0	0.0	2818	626ca2fdd89b005a3d3b606376e4ac5fd2a4772c	2020-03-29T20:00:00Z	2818	54	0.0	0.0	374.0	17.0	391.0
223	20200329	WY	86.0	1554.0		15.0	0.0	1640	e6365afc2c29afd4168c8d82cd57312427281140	2020-03-29T20:00:00Z	1640	56	0.0	1.0	79.0	4.0	83.0
224	20200328	AK	85.0	2836.0		5.0	2.0	2921	edb7e6bcde715f8bbea31547e99aa8b4712ea5fb	2020-03-28T20:00:00Z	2921	2	1.0	2.0	517.0	16.0	533.0
225	20200328	AL	696.0	4184.0			3.0	4880	c9986a845bd2f8f9c9a4294a8e5d66a01ee6aadf	2020-03-28T20:00:00Z	4880	1	0.0	0.0	0.0	109.0	109.0
226	20200328	AR	404.0	2938.0	0.0	48.0	5.0	3342	47d05acbbf2fbb56ddd9c44c3b9e204d10f050c3	2020-03-28T20:00:00Z	3342	5	2.0	0.0	1393.0	23.0	1416.0
227	20200328	AS	0.0		0.0		0.0	0	c6fae61e10e1a1154e848a52a3665304ec76dd53	2020-03-28T20:00:00Z	0	60	0.0	0.0	0.0	0.0	0.0
228	20200328	AZ	873.0	7455.0	21.0		15.0	8349	9b04c4c073cb904f606bb9efb2ac77c8ecc810cd	2020-03-28T20:00:00Z	8328	4	2.0	0.0	0.0	137.0	137.0
229	20200328	CA	4643.0	20549.0	64400.0	1034.0	101.0	89592	399721733fa1eeda46e39c0158322c44fb1d985d	2020-03-28T20:00:00Z	25192	6	23.0	288.0	3169.0	764.0	3933.0
230	20200328	CO	1734.0	9942.0		239.0	31.0	11676	022e1e4cd67636726626d2eebe84070c6a8f4357	2020-03-28T20:00:00Z	11676	8	7.0	55.0	1250.0	304.0	1554.0
231	20200328	CT	1291.0	7109.0		173.0	27.0	8400	90ce8de029dfe5ca226ddf1d654ebb6195b03da2	2020-03-28T20:00:00Z	8400	9	0.0	0.0	0.0	0.0	0.0
232	20200328	DC	304.0	2211.0	1.0		4.0	2516	aee096d8e6eca08d4c3134c250615071b84ea5b4	2020-03-28T20:00:00Z	2515	11	1.0	0.0	314.0	37.0	351.0
233	20200328	DE	214.0	36.0		31.0	3.0	250	f477658d1b39079257d92f7e6f93ab4f6714f102	2020-03-28T20:00:00Z	250	10	1.0	16.0	0.0	51.0	51.0
234	20200328	FL	3763.0	35366.0		526.0	54.0	39129	409a6045a3778362e1bc5f136d46ea7524fa2ed3	2020-03-28T20:00:00Z	39129	12	20.0	70.0	7180.0	998.0	8178.0
235	20200328	GA	2366.0	8685.0		617.0	69.0	11051	5f92f2a9e3841a01029d55f55f828e1307da5355	2020-03-28T20:00:00Z	11051	13	5.0	51.0	821.0	365.0	1186.0
236	20200328	GU	55.0	299.0		15.0	1.0	354	6bcdecd285ce74822cb5edf6b8c2acbc5aa726f6	2020-03-28T20:00:00Z	354	66	0.0	4.0	0.0	4.0	4.0
237	20200328	HI	120.0	4357.0	3.0	8.0	0.0	4480	89688658eb0c2ae49b9d4f3e1fbd2475ba645063	2020-03-28T20:00:00Z	4477	15	0.0	1.0	0.0	14.0	14.0
238	20200328	IA	298.0	4375.0		61.0	3.0	4673	36185c766d5dc5fda30e4bcd4e76931804fb3825	2020-03-28T20:00:00Z	4673	19	0.0	11.0	635.0	63.0	698.0
239	20200328	ID	230.0	3342.0		25.0	4.0	3572	84db46869f9ec3e305e374828199af9aa7eed671	2020-03-28T20:00:00Z	3572	16	1.0	25.0	674.0	41.0	715.0
240	20200328	IL	3491.0	22000.0			47.0	25491	a874a1cfa1dfcafd1bb994844a8cf665e01089c3	2020-03-28T20:00:00Z	25491	17	13.0	0.0	3484.0	465.0	3949.0
241	20200328	IN	1232.0	7175.0			31.0	8407	035fd92e63c30632831d1cde240908eeb34fbd22	2020-03-28T20:00:00Z	8407	18	7.0	0.0	1220.0	251.0	1471.0
242	20200328	KS	261.0	3671.0		27.0	5.0	3932	db5689b59cf0197253cd650281bffdd0d2bf006e	2020-03-28T20:00:00Z	3932	20	1.0	0.0	442.0	59.0	501.0
243	20200328	KY	302.0	4821.0			8.0	5123	7e7bbd0d3f52ab0b65d5625cd768f7d4f9e9faff	2020-03-28T20:00:00Z	5123	21	2.0	0.0	1053.0	54.0	1107.0
244	20200328	LA	3315.0	21846.0		927.0	137.0	25161	ef4db6416e4eb94c77abdb38e29a15c0e92e9972	2020-03-28T20:00:00Z	25161	22	18.0	154.0	3233.0	569.0	3802.0
245	20200328	MA	4257.0	30792.0		350.0	44.0	35049	e87fa6baa76ac494588840a42ee11a2dac74d0ca	2020-03-28T20:00:00Z	35049	25	9.0	131.0	4661.0	1017.0	5678.0
246	20200328	MD	992.0	11516.0		226.0	5.0	12508	e0e4d12ec0228431701ccfff3cc5aacf681084d0	2020-03-28T20:00:00Z	12508	24	0.0	53.0	11422.0	218.0	11640.0
247	20200328	ME	211.0	3394.0			1.0	3605	48ae808cfd1cbb99dea5e00a336027bc337ca83d	2020-03-28T20:00:00Z	3605	23	0.0	0.0	0.0	43.0	43.0
248	20200328	MI	3657.0	9109.0			92.0	12766	45b642849e6ce40f4f3645f8c33e159865adbae8	2020-03-28T20:00:00Z	12766	26	0.0	0.0	2559.0	0.0	2559.0
249	20200328	MN	441.0	15688.0		57.0	5.0	16129	ea0c127151996f5b91ec44b431d7de9e45f3a43e	2020-03-28T20:00:00Z	16129	27	1.0	6.0	2083.0	43.0	2126.0
250	20200328	MO	838.0	10082.0			10.0	10920	dd2b048746f8c45ec96389c21bd277ba06b19282	2020-03-28T20:00:00Z	10920	29	2.0	0.0	9713.0	169.0	9882.0
251	20200328	MP	2.0					2	cf5add882df8467a1c2685a686dd566d4ed40074	2020-03-28T20:00:00Z	2	69	0.0	0.0	0.0	2.0	2.0
252	20200328	MS	663.0	2560.0		219.0	13.0	3223	37be39d177f27107e3b3a5a0663681b8df69325b	2020-03-28T20:00:00Z	3223	28	5.0	34.0	0.0	84.0	84.0
253	20200328	MT	129.0	3256.0		7.0	1.0	3385	7513b0f7bd85255430a0e1f99aa512adeca7c4ae	2020-03-28T20:00:00Z	3385	30	1.0	0.0	666.0	21.0	687.0
254	20200328	NC	935.0	16592.0		87.0	4.0	17527	6c1a0bb65d1d7ec7c17e54522c0b6ba7fddac5d6	2020-03-28T20:00:00Z	17527	37	1.0	10.0	2219.0	172.0	2391.0
255	20200328	ND	83.0	2809.0		16.0	1.0	2892	327f76bbe39ccd8cf1b2cbf9ee1747bd419cb70a	2020-03-28T20:00:00Z	2892	38	1.0	3.0	382.0	18.0	400.0
256	20200328	NE	96.0	1904.0			2.0	2000	936157c283223d112cd1aa18d45b543d188ae577	2020-03-28T20:00:00Z	2000	31	2.0	0.0	143.0	11.0	154.0
257	20200328	NH	187.0	3656.0	296.0	30.0	2.0	4139	7f4a1008f74cd5b992793cc1a14227717b188b14	2020-03-28T20:00:00Z	3843	33	1.0	5.0	261.0	29.0	290.0
258	20200328	NJ	11124.0	19386.0			140.0	30510	6b1bd2572fa2c62e810ae1c4e98532c704f1e400	2020-03-28T20:00:00Z	30510	34	32.0	0.0	2839.0	2299.0	5138.0
259	20200328	NM	191.0	9196.0		17.0	1.0	9387	40e614ee40536af9f0ad6d0648d8e00bd9f66187	2020-03-28T20:00:00Z	9387	35	0.0	17.0	819.0	55.0	874.0
260	20200328	NV	621.0	7901.0			10.0	8522	dd0f7f450bd269db4ca880dc78574f7f59d63a5e	2020-03-28T20:00:00Z	8522	32	0.0	0.0	1740.0	86.0	1826.0
261	20200328	NY	52318.0	103616.0		10054.0	728.0	155934	48075031d0fd463fcdb0367c15d2fda5b6883bfa	2020-03-28T20:00:00Z	155934	36	209.0	1528.0	2498.0	7683.0	10181.0
262	20200328	OH	1406.0	19012.0		344.0	25.0	20418	f16c2936b6d42faf0191c4dfdb0d7a95d5bd1e4b	2020-03-28T20:00:00Z	20418	39	6.0	68.0	0.0	269.0	269.0
263	20200328	OK	377.0	1180.0		126.0	15.0	1557	d4bfad814b5b93eda484b5aeda41a71459d6d49e	2020-03-28T20:00:00Z	1557	40	7.0	21.0	96.0	55.0	151.0
264	20200328	OR	479.0	9693.0		117.0	13.0	10172	50450e8ead9a204cadc0719d0673414d2e3cc4e0	2020-03-28T20:00:00Z	10172	41	1.0	15.0	1183.0	65.0	1248.0
265	20200328	PA	2751.0	25254.0		682.0	34.0	28005	a138272d2a237d08ede9cb8f9fcb1faffcf9b7d8	2020-03-28T20:00:00Z	28005	42	12.0	131.0	4238.0	533.0	4771.0
266	20200328	PR	100.0	739.0	792.0		3.0	1631	51921e8ecd67796a7012722ff74ef3b90177979c	2020-03-28T20:00:00Z	839	72	0.0	0.0	220.0	21.0	241.0
267	20200328	RI	203.0	2306.0	138.0	28.0		2647	7bdb9500e9204743f5717ac12560e015bd4f8ab2	2020-03-28T20:00:00Z	2509	44	0.0	5.0	940.0	38.0	978.0
268	20200328	SC	539.0	2408.0		129.0	13.0	2947	7b183f0f5f07cdec09fac173846f64bde68ab83d	2020-03-28T20:00:00Z	2947	45	4.0	20.0	101.0	83.0	184.0
269	20200328	SD	68.0	2592.0	0.0		1.0	2660	035db6e595733f1fdbd55e99bf62dbedd378ea6a	2020-03-28T20:00:00Z	2660	46	0.0	0.0	205.0	10.0	215.0
270	20200328	TN	1373.0	16965.0		118.0	6.0	18338	b039a87ddec68dd8b765db496689a4d9f53c6a64	2020-03-28T20:00:00Z	18338	47	0.0	15.0	2077.0	170.0	2247.0
271	20200328	TX	2052.0	23208.0			27.0	25260	99dfc03ce154cf5e62e21acc97fd188c2d5d6a44	2020-03-28T20:00:00Z	25260	48	4.0	0.0	1273.0	321.0	1594.0
272	20200328	UT	602.0	10710.0			2.0	11312	420d1343cfcf7ebbfacba4950858bd17de0cc6d7	2020-03-28T20:00:00Z	11312	49	0.0	0.0	1946.0	122.0	2068.0
273	20200328	VA	739.0	8427.0		99.0	17.0	9166	0df53b90e0f378737889e7f2945bcacb846dc69f	2020-03-28T20:00:00Z	9166	51	3.0	16.0	1694.0	135.0	1829.0
274	20200328	VI	22.0	106.0	55.0		0.0	183	66de9cd425a928572f5aaae13dab685f32b428fd	2020-03-28T20:00:00Z	128	78	0.0	0.0	51.0	3.0	54.0
275	20200328	VT	211.0	2163.0		18.0	12.0	2374	0071a3e7343e8ec7083494bfd43a0907c1259fa4	2020-03-28T20:00:00Z	2374	50	2.0	0.0	86.0	27.0	113.0
276	20200328	WA	3723.0	49015.0		254.0	175.0	52738	0c30c31bdfbfdf11198b5dea189ac2f9a4d3e7f5	2020-03-28T20:00:00Z	52738	53	28.0	254.0	5842.0	516.0	6358.0
